objid,ra,dec,u,g,r,i,z,run,rerun,camcol,field,specobjid,redshift,class
1231687442265166540,122.29135090496102,16.44563391108118,17.32210188913874,19.35749380960541,19.236619457258225,21.34812309675032,16.05689452819299,320,301,1,86,5.140145222343201e+18,2.6517591049861653,GALAXY
1237560657070024056,122.84447440258226,31.526614080396474,13.325093903748291,13.640799213072592,16.984138923454932,18.517922206419318,13.200084662339972,1282,301,6,689,7.095157107681691e+17,5.088848696137387,GALAXY
1231745893548356724,137.82711363589922,44.631425065838535,16.813544083061746,17.55229179589065,23.537987733918403,15.824622012905348,18.10997352981873,940,301,2,154,7.364975426844065e+18,1.7158860015564366,GALAXY
1237402722999627227,138.93649814023274,62.61461897540326,18.92022947143726,17.180736624429045,15.979126614608994,18.324165379049074,15.506414079526419,584,301,1,341,2.439964103599786e+18,2.0344319018886416,STAR
1235169087887399507,247.4975603331364,38.30652327397675,17.820551424744355,15.197405443606627,23.32084920363877,13.532268068629156,15.549101051927469,848,301,2,683,4.2807783895900385e+18,3.1653519155252696,GALAXY
1231784584569345204,171.64891777912834,44.01315627606292,17.31352864705446,19.18674501684741,17.0699007157958,15.452415011062076,16.915059538077287,957,301,6,304,1.0349350186762783e+18,1.8228207536614698,QSO
1236214157082920628,77.91916271176187,17.631011061021397,18.314648436079395,15.47841640737805,19.516156552085413,19.285552144745537,19.126890198305617,885,301,5,113,4.6074064595418947e+18,4.434231041811165,QSO
1232713546688804634,141.94727283240547,45.17236099928334,12.832661672429847,13.587444243716138,15.722901522726701,13.461524514659835,19.755431892446666,711,301,4,596,6.045770832832029e+18,2.9226561107028193,STAR
1230287103796998618,166.0603428928117,26.95867881329544,13.630651646489556,19.815883049170367,22.518156353375986,24.45604093037165,16.12486797724413,869,301,6,535,7.519413035709668e+17,0.010242283543028365,GALAXY
1231902607223517824,169.22247369551906,57.555976350515486,12.304795976206313,15.53185122398847,22.96740520212706,11.196542441735476,12.438566318665908,1143,301,3,88,8.262699012659165e+18,1.7204544118724407,STAR
1236606987404361226,155.48406501202203,23.648887514807626,13.159823563414054,13.664583821421878,22.517654903826532,16.467088219684243,20.500573361745406,412,301,3,96,3.037405817148514e+18,2.668126400047334,STAR
1233395985529519590,52.78951096462741,29.183857580928652,19.30545874135621,14.909061283851429,20.317874142336315,19.78307482720682,19.032965234005523,836,301,4,141,3.4209148488221394e+18,4.174928131527015,GALAXY
1232437293862957780,16.465483648035885,26.578906254448825,13.777159423338505,16.908075652297494,15.962193265008873,26.792112664731295,20.60831260089182,511,301,4,426,1.8206134134494874e+18,3.9613343344865815,STAR
1232445403218033938,93.13644919644732,54.21196690443911,17.296777730766905,16.09622028489098,20.274347896984484,20.748687559330985,14.79065744306018,610,301,6,674,8.404445341578641e+18,3.584049399540206,GALAXY
1237100448003703923,115.7355829491839,64.62004138186909,17.532537993083025,17.080936182642134,24.473651806419834,16.01336759225312,21.909435657720504,343,301,1,374,3.468991676772137e+18,4.460944590007813,STAR
1233452156969213772,23.574668373173825,18.891169971779,17.162603675356706,17.294858228147817,20.429009599174144,16.98724168488403,14.152769737819108,883,301,5,562,3.028082941295152e+18,1.1428740409164762,STAR
1231248610423494587,213.3717691810012,29.677036755631605,16.431368389886906,12.987048253702703,24.433109097794382,16.765702153278493,14.47716434523663,764,301,6,735,6.899575673414095e+18,2.4571159465168386,GALAXY
1239181826576213808,94.707514252589,46.532617468606205,15.889042779574496,14.519079711788235,15.959545885647342,14.066279452795667,17.43651327360628,347,301,6,425,3.1930620434599685e+18,2.8908575432289974,STAR
1230617511994835248,238.23545203698316,60.36285840853537,15.359366734246734,17.989607926306142,22.998013918682783,13.46242750697939,22.968108547849123,1188,301,3,328,4.5316373062256056e+18,5.20839996045291,QSO
1232490132001464171,46.91134717625082,31.04015086975951,19.335189572946277,17.202937993227682,21.34009028726325,19.17080226077875,13.42583168156246,1274,301,4,225,9.46678854184147e+18,5.223107421872852,GALAXY
1237786207717427956,22.347609148202984,2.9492261005510914,12.076114887017162,12.706786694608653,22.64965312623125,15.594437699324313,21.062048425971874,495,301,5,574,4.795383426727924e+18,2.6588171280377986,GALAXY
1231507159290276687,129.5436583053531,21.913010995596473,12.427917008215323,14.521180683982735,21.239918567387647,12.561328759484805,11.028229231163348,1286,301,6,308,4.547195666380564e+18,0.7567791360566071,GALAXY
1234693257156698286,55.66059288007808,35.176417637128246,15.940099724021188,19.45057719495851,18.244717247218365,14.680137165971562,13.850259232912538,625,301,3,386,7.619361948881138e+18,4.747812174507952,STAR
1239935762354787393,244.22461744562102,25.47929623552038,14.644080654433544,18.89610124706753,20.9254747403749,19.852343251142685,15.15370057286715,437,301,5,686,6.900750388235991e+17,0.13908589350748857,GALAXY
1238415148824651715,10.596456410342217,8.618568055529117,15.265841704826025,17.365142820636176,24.117168865227946,15.367184881965189,18.783291238596973,1399,301,2,719,3.743296678196536e+18,2.415555750014034,GALAXY
1238711386889394538,111.98015811487682,-2.299766839945123,19.98278815647153,12.582910564291446,17.428035389795518,15.041617101153761,12.365101025803611,998,301,3,24,6.723564051790876e+18,2.6636228431888127,STAR
1231406715380626072,241.5404383789824,45.18083262383233,18.20107759356976,16.85644149270175,24.37268879954849,21.551160427907917,12.544405006487773,323,301,2,126,8.666948088806505e+18,0.7829698591281183,STAR
1234822800145853346,104.87338809590162,67.4698149267314,19.0192636479058,12.097505054716946,12.642199825703234,22.720078210055796,12.756286192320957,1396,301,6,171,6.248665769565839e+18,1.9851410139926309,GALAXY
1232766992765958417,31.46353871131611,62.10208427445305,14.948596513964912,17.289011241357546,12.184244865193884,15.1011801082855,18.950650122798827,1085,301,5,456,5.158504898119942e+18,3.592126447626504,GALAXY
1237881281708596378,84.32952560117035,44.878776492839386,13.916483520049415,17.84969239205244,18.41943708543616,19.02640188169586,12.37570177110984,1227,301,1,458,4.5284480587889966e+18,3.735952190642586,STAR
1238637277826931195,133.49861924627723,56.43167602169933,18.143923746579567,15.977948956835938,23.03066837805152,23.997634801352632,15.778701980499063,424,301,4,496,4.690840004159727e+18,4.165288614911413,STAR
1239910193788429135,54.65822521051994,13.668116148105101,18.4606087540569,12.03045315520815,15.221859671294805,22.72837239626848,12.880118445911233,1086,301,2,764,4.621450817555875e+18,3.065729602588923,GALAXY
1230064385702304041,125.57354969610199,40.43771383372659,16.3991875677935,17.33288094723111,21.014510126021797,12.17794232387275,15.584847757874751,1233,301,1,721,8.912593719990515e+18,1.5680331592636003,STAR
1234259427091210785,218.75848533803105,-0.5758922758755234,19.167532117178435,18.557920684311284,19.109764621353005,17.12120366686822,19.56852623818815,1251,301,3,725,7.728621920203524e+18,0.061801760604139236,STAR
1239562654568691154,227.89972848954648,46.62442669380941,19.738602054362605,16.686939743849383,15.7803364167642,23.2956867619682,14.332682291634969,612,301,4,55,3.273715946551819e+18,3.240351801903855,GALAXY
1238641645435447534,20.413705147104494,65.80068074877161,15.76816542745048,17.673580037854066,15.7153141183883,14.050437337187809,18.411754795708283,1116,301,5,289,8.55023168893491e+17,3.010848302937082,STAR
1236309586969390845,48.54764622924852,57.83820342690371,13.781333342245858,12.722570874577361,12.952590610104535,14.330762103551738,13.982057725948833,866,301,6,750,6.570679685750724e+18,3.389457421384572,QSO
1238626785593844595,77.37311421323464,34.01418385832953,16.13690485641051,17.722574813409473,18.970782299963428,21.71291903230121,19.850884529755522,301,301,4,728,6.984574697405894e+18,4.9791434189390475,GALAXY
1239879770755324629,157.90619442367566,52.578036009832694,19.916265789405095,16.913543696332923,17.851831873316577,15.823766210861193,20.32478541710713,1353,301,1,427,7.379943393766044e+18,1.26917141105908,STAR
1236013689595546646,98.97067921570171,63.90461312621602,14.343414877464639,14.648157800246675,15.762499237874112,16.50375726271024,14.72472486336301,1181,301,1,302,2.43498946013949e+18,3.7787818950237266,GALAXY
1233387858629237260,220.69831018841103,10.769283189562723,16.940794589862406,17.482671962438516,24.61562065881035,19.887865527070733,11.285476286388171,310,301,3,647,6.138173867909091e+18,1.0687403372675484,STAR
1231710328885599984,188.60131080730028,52.9078714473486,17.551869312559578,17.164663059275362,22.640171737624115,23.75987048901498,12.549025917243148,718,301,5,153,6.161436996799701e+18,4.203532827944543,STAR
1230225484513471487,33.314917824604066,14.698827931726298,13.711430354762216,16.795681919991313,18.824360949932075,19.4709106807405,16.891466481840126,1268,301,3,301,1.3164731813323786e+18,0.16024420337388273,GALAXY
1239644607167876324,165.38849063304698,59.01716180159565,16.707672982577325,13.463563226531381,18.78215522690483,26.188256974234925,15.584660083419731,1412,301,6,719,7.395260392064849e+18,1.4360823786366075,STAR
1233115188005555485,36.47918158743856,2.1798789153806197,14.516056047752922,14.369773798069636,14.51695190351624,12.812893918345106,15.146719904011956,947,301,5,638,5.72888844177065e+18,1.376555415548349,QSO
1235102037123345210,72.26898874838794,8.009944577498427,18.833676872693935,19.93106217412588,20.438654082783934,23.82053687787138,17.95163652609483,1285,301,6,251,4.862617055661986e+18,4.540514728010111,GALAXY
1239636955060444000,52.82339965062547,47.60500183344153,17.718028565648353,15.464873392492956,24.39726141207234,20.241849288892382,12.938010786663177,1169,301,6,747,6.632750433013285e+17,2.928224380273229,STAR
1237951041318589962,51.61161119857765,7.758757782017175,18.610131419831927,12.475412188439488,23.677763639890017,24.88367073100545,16.480175876847273,1409,301,3,85,4.502874441736645e+18,2.2093332002669976,GALAXY
1234292947257606913,163.3316722437685,6.537964038922239,13.597459156735642,19.192042486510623,13.102023354316307,16.378855436595096,13.4406066463014,985,301,4,319,8.100697396292334e+18,1.304184194837825,GALAXY
1236966300763119323,150.0284404836487,35.549082050117654,12.276597645484541,13.383456699399735,12.690263478395519,19.19572459823205,22.772717932041278,1231,301,5,636,3.7114241588696105e+18,1.7242653014133738,QSO
1236391861717446055,52.359094502507176,55.95406835276217,18.804205478479,15.228158555711971,24.496185598366058,25.001161236326485,11.58349287764818,437,301,5,687,9.282726525379758e+18,3.858712833738545,GALAXY
1237698602894743213,257.5235469654448,14.598122045047923,15.09403360333144,14.223991307687974,14.598775989466892,25.14028351709574,11.189386567152921,1158,301,5,440,7.515732332263167e+18,4.5481102202442445,QSO
1230124072567944284,114.30285655681003,56.40308733750041,13.43777929529719,19.711003625294104,19.15538313582655,17.391837992004085,17.77017158391067,572,301,3,173,7.852920733304955e+18,0.4884809127667564,STAR
1239748538645009948,32.46147069504403,53.98059794785615,12.73516292213844,15.02478863127838,12.971227477258129,24.977331918855004,11.751551579238162,1270,301,6,33,5.692803196416399e+18,0.07370509156948032,GALAXY
1237062241183461210,38.383392272689015,37.27469427003149,16.13200644845673,17.66973571128284,22.962868246619724,22.60077330787819,20.731887301012282,740,301,3,589,2.87460499468104e+18,2.9357383847623777,STAR
1238003236718340397,155.14121585910186,42.19908101917072,13.201023620895565,16.78706377545656,13.532238650625777,17.960301898180052,20.835152297375526,1014,301,6,354,3.9901263336214584e+18,4.480936511547959,STAR
1239952433760899763,254.72548965263516,-2.047793377330701,16.533536195530054,12.343801372814829,20.368842925291034,27.484993345309043,16.187106916781726,1018,301,3,754,5.965961880653255e+18,0.117766051689124,STAR
1235547069733543606,152.13167760803785,21.800895756171066,17.818452340101956,15.074517427997392,12.736163742331538,11.525203458640604,21.060461426357435,1261,301,1,276,8.416563091231843e+18,3.0938125852205682,GALAXY
1236801198149943032,247.15845210739258,14.227829971639736,16.280465372130017,15.120175700850904,14.036734393770148,17.50526910916753,19.88611115835168,1302,301,4,311,6.96309432289871e+18,4.357780921511592,GALAXY
1234728378588440883,119.92147839102275,5.950281833105485,19.229598261507846,19.918666603236094,18.657834009363228,16.218194970192215,12.624982632565269,528,301,3,524,3.6020547650169774e+18,0.6032761945570814,STAR
1238719838397438426,117.83195812030702,23.445131028459652,13.244556994685102,18.495429608468402,12.593908359707825,26.907927617177542,21.315216385113388,539,301,4,400,2.6634979639058437e+18,1.9339832601280516,GALAXY
1239810206981811980,134.00185454760233,20.9080063333626,15.951627786003993,18.853234208972175,14.542966058384682,12.690705013772565,21.49134484477075,1181,301,2,129,6.110156276317952e+18,0.5356227925322776,QSO
1238163479260273454,183.7512154551999,48.20909250347007,13.305523675093058,14.508169360169397,13.770239941719165,21.67641564969531,14.872555529580621,658,301,3,20,1.0404314004602435e+18,0.2009199780326647,GALAXY
1237531406587316461,100.63922354573583,38.66103285480299,19.00721541157237,14.632436920906718,12.527475400250506,23.18267643099765,20.29991697227387,838,301,5,586,3.734450491410952e+18,2.641246974813368,STAR
1232918817679463126,225.69928023509718,61.656305022547414,19.457914210809104,16.12484566748623,24.622958012813363,14.130989008479615,21.76833715531384,1351,301,5,626,2.5976908133542364e+18,3.555305559781382,QSO
1237907212869039101,15.37890896157285,5.614753563076239,15.199967053142782,17.048121061827484,17.852161685665106,13.54910773992781,19.947725030295842,808,301,2,196,8.279851060526149e+18,4.934820565776139,QSO
1233389150099433873,118.82057714716747,-0.6383518113826024,14.445986062789398,17.826347904920265,23.166165719611215,11.81313266445352,12.12814834175731,1372,301,6,250,6.31781055215669e+18,1.6480474647231356,STAR
1238398730682690374,136.7699461949393,34.0263684868524,14.234528763433989,18.566414846289504,16.656895870298865,13.70087840812239,12.135721128501977,649,301,3,63,1.4083535049614646e+18,1.390960948078044,QSO
1231388961687246893,160.97212404230024,-4.92501888141269,18.877818767925874,18.985617754724434,12.553695603301811,24.73965561645478,22.788696458217395,406,301,5,663,4.986787014516927e+18,3.331255908911938,STAR
1230288507669723470,77.57012191619754,52.503482848852485,17.459535397013163,12.197007286672328,21.043499024697162,27.04725482972093,17.496225597754137,388,301,5,184,7.537230209938996e+18,5.067587513914605,GALAXY
1239844097796108274,115.7249526884305,31.93602087400569,19.044744437230676,18.36876706441547,12.503804485963181,26.324178098711226,18.73335742626227,1322,301,6,627,1.305793239441073e+18,0.9903384786759933,GALAXY
1236473768956088266,130.10351305394227,30.62878705222623,12.940134635870265,16.88669591834427,19.186168883412705,17.210181528047627,21.947110876259124,1327,301,2,409,5.544707766076081e+18,0.6312505248097893,STAR
1234147655385292093,181.10131462816975,21.46220644686473,15.80822342291256,16.256678235739756,13.808456223880015,23.339883661807665,11.08924412634869,991,301,5,661,7.250035221759035e+18,4.511008234752625,STAR
1235842219070061656,202.93313455342513,22.37309003885967,17.409432755720765,17.02773069486667,20.720620652290727,25.059742404181115,16.120299424696448,1124,301,6,765,2.2149393164741496e+18,0.7134064876833219,GALAXY
1238416473008800000,193.93248649063437,26.472758512297876,19.17672608602236,19.055505966153508,23.605150732679828,24.812253305054735,17.796793695113212,579,301,4,230,8.815731441345884e+18,2.325792143855532,GALAXY
1233352242192892353,94.07892917697549,-3.8296388568997966,15.05615371130391,16.362327154460512,24.424929473884863,12.065644081407198,11.02570731368144,677,301,6,580,5.364526943811492e+18,4.179618642172661,GALAXY
1239398064812867103,259.86153179397485,1.0988424667829393,14.504720581682223,13.297504047191737,18.861092567556337,14.652116349456866,18.49297353269533,1248,301,4,681,6.094617267308898e+18,2.0051110161878603,GALAXY
1234389387808397111,221.8636585703692,31.868505460820305,19.303725673486767,15.49421720156272,18.92514837939668,26.96206382190469,21.211252369395886,1084,301,1,486,3.5372000503027645e+18,3.473313036617262,GALAXY
1235748897915592538,73.52589003253217,5.958925361045699,12.3802661586413,19.395676268473693,12.497627608738675,23.578404824340694,11.658893570639444,1355,301,1,92,7.397398442418821e+18,4.240736381538835,QSO
1234139677537681111,57.16666302955254,51.84967040933087,15.83676391884464,18.515870055258034,22.008389857425733,25.18399088141548,20.650706709282513,671,301,6,508,5.789234717587541e+18,2.886336910804764,QSO
1236224432934864156,87.1333551470144,15.03741770233038,15.669012484852665,13.624364811319449,24.430709401873486,19.740095188860806,22.730356531867848,865,301,3,610,8.714620838038391e+18,1.067296329778599,GALAXY
1237406203093344171,121.99090295591051,2.146673526500656,13.168451311126496,17.71315000618374,17.697043609667478,17.681952824000675,22.04345186051029,615,301,1,540,4.745088629267009e+18,1.202226429381521,GALAXY
1237625217253209366,222.40144333654268,12.170324590951836,15.159600889451024,14.049813771913852,22.31799725984264,22.070802100673,17.444163759386544,354,301,5,48,5.867767603803974e+18,5.262357027867614,STAR
1234621157841076666,204.14729047622268,21.06817080137253,17.780797919867865,14.788295975922225,22.36693437328829,19.038564304525533,21.325543323975168,663,301,6,146,5.573666317074563e+18,4.339587399154183,STAR
1237190260097093472,222.51402312348077,-2.421887572573496,14.934947556434032,15.751338911806435,22.214111138127137,17.3539559148254,20.24763954661418,1304,301,5,410,5.598948015053073e+18,1.705891156287139,QSO
1232741426680035809,76.53319295740278,5.342313280202019,14.477283836878236,15.526957022885533,21.862852563184276,16.913884575879873,20.811988082873768,1257,301,3,251,6.850141988277317e+18,0.9505886856114043,GALAXY
1236923322783860904,157.55222805786272,18.640813076858933,18.255163983250768,12.234238613441153,14.796257576756743,13.684418902813315,15.776605364053319,1254,301,1,352,1.2612226172346424e+18,1.5011076951158455,GALAXY
1232909883803260461,79.37876369389836,17.665074588112777,19.909723288219215,18.192073799841324,21.76852331212038,20.000024218232337,16.70745012323447,1271,301,1,448,5.832089638472018e+18,4.391931591173284,STAR
1238569571506358792,35.47383650131227,53.42822884886826,18.23481899144224,18.77108795334757,13.877139954854563,19.837391702318694,13.86947904430604,1201,301,5,342,4.13583359521243e+18,3.1838907477460343,GALAXY
1230456861864464192,180.4178313556195,56.55764969782368,18.770746305272656,16.247545917434635,21.262539473519293,21.043082345630495,11.618834659506426,934,301,4,145,4.430668226729352e+18,3.692652257045175,STAR
1239155777634121178,44.03538290125057,9.119557737479148,19.516005998500106,13.383608662947509,12.046004241681254,12.97580213929964,18.166765273053784,955,301,1,150,4.279933865429286e+18,3.511106689270398,GALAXY
1233469194531368584,176.2598359500308,4.047611525637858,18.414179728608254,13.983504203882752,23.944725496182873,26.553690957084562,14.714914170693989,994,301,2,214,1.314407853671197e+18,4.572228880639715,GALAXY
1230935754148957332,171.2870048361631,41.293861355463534,19.842834318533665,13.010673686073183,22.756054553316698,23.614954093669986,17.03249211804454,679,301,5,320,4.3338746726347706e+17,5.285588598347756,GALAXY
1233898883525234154,212.18260799485228,53.7375195657665,17.978274038056494,13.356050034664428,20.87852498947732,13.226389701915057,22.552304929992317,390,301,3,730,1.2794057175755013e+18,3.3722373402843275,STAR
1237606266039917830,43.16776035001823,65.3517860973616,17.292180409337934,19.01117915023671,13.22808112790681,12.34884704439359,11.757779945275113,367,301,1,418,4.2925154780601134e+18,3.2333845295484296,GALAXY
1239673613646962122,205.43699742422035,-4.503871213504458,17.546788393996998,15.841302327279966,22.724851170271116,21.929651432715616,21.481838957540845,346,301,4,265,3.7618456228933007e+18,0.5965832207287111,STAR
1234854384753691364,259.8176845384517,25.198502280156728,19.200654614199873,12.888107742805884,23.37725958712284,16.805546231680495,12.041156431171771,565,301,5,564,1.5981069199224492e+18,4.9298318979048545,STAR
1239379985648291452,222.46269704364735,48.58111188889015,17.46406520689439,14.037962095909496,20.943841445805297,16.423825412006746,18.84292553695688,1000,301,1,517,6.935770191693745e+18,0.3316128889287199,GALAXY
1238557135653373673,197.45664323457189,55.484828817827875,18.08964136758139,19.59601132984077,24.686526243388045,25.279848039214862,15.119126695523466,384,301,4,347,6.853271296683718e+18,3.6241598250061395,GALAXY
1238714398430149906,174.86566938306632,-0.45312574613386203,13.728079469576482,16.074125521114194,13.207431789944753,16.867434391239698,12.201769348371652,1126,301,6,580,8.656797379602272e+18,3.9729873625960184,GALAXY
1236239544781204398,114.28893414072822,44.684859920881294,19.30119690347848,16.125074370565343,21.21244456504938,21.747094374456506,20.08326957245061,1157,301,4,594,8.078377594678822e+18,1.7747406218081734,STAR
1233601880271126903,192.08604230868374,16.092526370124812,15.577705937433686,16.205158910412546,18.82234845046198,20.130266695865483,19.382998156785277,827,301,5,684,7.892242860658348e+18,0.5504383451244848,GALAXY
1235273933858078509,190.4928648553942,0.44557803131815266,13.288538647302438,12.892934514944775,13.892879674539987,15.470445504031886,18.68309253903771,318,301,1,364,7.65352595812726e+18,2.270558985739308,STAR
1230533795216736996,167.13756723719663,30.70448846809071,18.39829753141969,19.762509269285182,20.559383472598746,16.637881210964135,22.578586034126904,1038,301,3,126,8.385408467579327e+18,1.280077889338692,STAR
1230611165462454500,208.66215133105277,6.545194053902657,14.851144141063793,12.675885978785715,22.393866926647892,27.03427912838005,11.284130388386922,1106,301,1,156,5.01590164681781e+18,3.1759509847761316,GALAXY
1238350935701033213,121.08849988356233,48.80154881850299,13.472953143692969,17.600307368698907,14.141727134835428,16.633338844398835,16.215954711859613,1312,301,6,493,1.0162782642401537e+18,0.1828471020108504,STAR
1238699706732426420,38.55568345736244,49.112111378060106,14.050009273364761,12.462118551659904,22.315379237074296,24.328058326641994,17.75195568175654,1360,301,2,738,5.495690726311949e+18,0.2538587363355709,QSO
1232326419447263628,148.88506735752782,56.47094684408819,12.279591843123761,15.548734163348207,13.208618094706171,25.64168333171433,15.292415637047654,906,301,3,590,8.06227730188423e+18,3.062852871642626,GALAXY
1234074997640518477,74.79096923525834,22.56251401578591,12.72498386314708,19.19742618404942,19.6882014435285,12.207645928202878,19.03396733018684,1409,301,5,602,1.169967005104723e+18,0.7354784568693675,STAR
1239536854006013102,104.87714055214586,-4.028384802163015,16.740997883089,18.14755633908011,22.380111422692472,22.272793503632684,21.790434102321015,418,301,2,683,7.822371928071254e+18,1.9197452981397245,STAR
1230940664811882806,12.388555793188958,13.96072350133702,18.929742624755647,14.67740817306563,13.89743884385889,23.737429531806903,19.36380065387005,1380,301,2,736,1.56062221703221e+18,4.680671908316764,GALAXY
1237995474688331025,104.4632281553066,29.150254065345212,15.58824330719061,16.410782127571995,19.42974823128899,18.37836863117805,17.832498955069813,945,301,1,519,5.368264021690547e+17,0.1282926265440349,STAR
1237160168941754584,211.81787874613457,45.66282339737168,17.00846513839778,13.322197244945887,17.523416781123476,20.678526298163227,19.8540871345488,646,301,4,332,6.738893827753756e+18,0.79674826460852,STAR
1232483594111618719,144.7660364684402,22.88896275513212,18.477864809834273,19.648961915397102,19.894580033334982,13.75069954240184,12.315570607024863,1410,301,2,169,6.214702746168772e+18,4.842732050381962,GALAXY
1236223200105168279,10.469732787360703,34.13153291290108,14.854151283664555,17.669418749989312,17.51488210532954,16.414453432591845,18.559933668280365,393,301,6,263,8.352259823511514e+18,2.0316964617720834,STAR
1239572375891034380,126.40064270044151,33.27124188426733,17.234512562810675,14.994350087813332,15.26185429598736,23.0303383869535,15.886925211025122,639,301,5,234,6.377112571874182e+18,1.9593465462239146,STAR
1236529438545721818,81.44581520664268,7.04371150315711,14.803459406327633,14.543476761234224,15.299541687342872,21.24371096555052,14.825544543833107,926,301,5,336,2.715366969294912e+18,2.9581611151685587,GALAXY
1231054911706682692,128.3427651600871,40.48261350584092,17.141722838176555,13.909109996442243,23.241102431399394,13.318557641638174,17.085301958891996,1244,301,6,662,8.748730228859589e+18,2.3491121464064406,STAR
1234245641820999769,109.98256580486502,27.06537615899404,13.740861761113983,18.292156394028837,14.033906133390591,27.796827867613253,20.65679475506736,1008,301,6,431,8.578091198389413e+18,4.141558719352965,QSO
1231007331770017132,242.85876332846013,53.97806522063199,19.82271723416336,15.476914003291288,13.600485265773264,26.94241509778885,15.950842736482427,852,301,4,276,8.944191789443171e+18,1.5013662287005012,STAR
1230329669997518667,18.376679338679985,45.41461819340969,12.609422148452346,14.641737768355398,13.262028868171008,14.809993832329212,19.429391439464073,1407,301,2,24,7.072017617932913e+18,0.8055885890728591,STAR
1230572979509038682,180.26417884304692,3.1372505924214886,16.04186279618046,19.24177397632174,12.964011962514734,25.87704957591622,18.066739480139443,577,301,4,348,8.27405991789409e+18,2.9655810097377637,GALAXY
1236493579356912252,222.45870226803885,30.6793639326695,14.290371304416617,13.201743580571684,12.188398458453635,15.541878146529227,21.993865707997216,806,301,2,58,2.5093957952198164e+18,2.516248817932019,GALAXY
1232816900477871741,249.7281233319198,46.28208817007568,16.80670267852868,14.11068395251158,14.085275867542254,20.5835652163786,16.338104770882644,674,301,1,481,5.66708886085817e+18,1.9209184888704027,STAR
1231583735575362920,52.764329089162565,1.3518559839360114,15.42645583928729,14.7581256998388,14.505456653743558,24.294867057976035,20.839039966512797,647,301,5,75,2.7540495721567416e+18,2.0180110717650166,GALAXY
1231712657286548154,141.88881009548086,52.8522833766341,14.453324700879417,14.078811884387381,15.506412783396557,16.84936341732866,21.103720542345805,548,301,6,623,3.3014401326299484e+18,4.869874846610651,GALAXY
1236042551418738279,18.984573483937403,11.206329569041158,14.000301106263484,16.68322432976884,13.612513241788529,20.437505688789763,16.57010644373746,902,301,4,424,7.887548486329421e+18,4.24469099397939,STAR
1233200077724654037,133.7942481626823,31.725190069579345,13.459988913580919,16.808248892023446,13.22402610096377,18.6560113383389,16.863070583328827,760,301,2,614,6.814997792948936e+18,1.0667084538520852,STAR
1233850290794267951,39.61543856432744,63.66097398550244,18.2630345295101,12.43799177986893,19.039197434102025,23.923376481544455,15.0009702930177,1257,301,2,555,8.79346647326443e+18,2.3684709696356294,STAR
1238557014172563565,219.1499620240758,36.70739914202673,13.777599496749168,13.156232512518594,21.342923755293775,19.13748699144232,16.946632563630427,1017,301,6,70,7.47410020002336e+18,4.028823619442751,STAR
1230367936294901300,36.69524065655194,25.95597497438816,18.188209571007324,13.58823005103476,20.19243330576543,20.637490363425872,13.991046203173546,949,301,3,126,2.9633316215532703e+18,2.773768338632303,STAR
1233588401560046082,137.3486668173968,-4.503970299862585,15.880308873234757,12.562624548120162,19.237182796495567,25.374480864916876,21.29920080946502,1269,301,3,269,8.391325387856871e+18,4.995229800983046,GALAXY
1234843758289000222,139.31620938617394,4.739194462507701,12.577824170849585,12.998095914394504,17.727329037884957,22.876974139813544,13.998958883135968,446,301,3,443,9.977826668514335e+17,3.805286725838036,GALAXY
1230713970271344964,252.85592547876456,37.242463612153095,13.323541421229887,13.917211111884981,20.24174322537531,19.96755568172012,14.091479165244222,387,301,3,446,1.0474773257043086e+18,0.7478467557954102,STAR
1238813290660594330,173.0551348977998,31.04922796772289,19.14323715297759,14.764964859102152,23.72426801946396,18.841957130714828,21.747903265682858,854,301,3,380,2.804380497744519e+18,2.1349208246843907,STAR
1233472629617939488,80.53575385535409,21.55952982221869,16.82252657604104,18.330472096500536,20.15643947924894,13.155016084030061,17.385923109262553,620,301,3,677,7.682046015233522e+18,4.585243183870405,GALAXY
1234953024116475092,68.68142610441089,62.39475963377057,13.474665429773475,13.743240631114599,12.791194065931213,11.958230211602322,12.2616541937719,1094,301,5,653,8.80465485474418e+18,2.1429859360485364,QSO
1237789969525545175,40.318547822556354,19.271225232093677,17.630119321606408,17.360206651546786,19.415445548071904,27.197182251581342,15.148698855263286,947,301,2,665,6.219943260444558e+18,2.724717289927183,STAR
1234797653185454705,198.641710460363,34.21200522041978,18.58609395542792,12.463048156677795,18.814787954931113,14.170951563291146,19.464637312324477,327,301,5,180,8.811991351686381e+18,4.360218132004957,STAR
1238336230329412190,182.07067735794934,36.516078895261494,14.645225180467799,17.265927410429924,17.87630221770384,15.706819027112703,15.86965150154669,855,301,2,757,5.804061447351409e+18,0.10351142528044006,GALAXY
1238054740318711320,161.6890360816427,33.50519247466635,16.452761702485702,18.35775364524166,19.394339030041003,21.386125124694775,16.078115013829425,774,301,3,329,8.848412563635468e+18,0.411899484324168,STAR
1239656477370224818,18.291791623397064,29.863733582427248,14.347599762265096,16.83846359075704,20.74402961647064,25.074737209694867,16.98425766691545,707,301,6,749,4.19132845333291e+18,1.4151004331000165,STAR
1234665689121878977,200.2328743313622,19.60565272886929,12.64049374176469,13.611138322999068,12.484381210271206,25.16341344770268,13.670064577301732,563,301,6,552,9.215445832449389e+18,4.097644148935204,QSO
